nr conseq;nr org;bloque;periodo;camara;charact;char2;evento;fotos;lat;long;dia;mes;ano;hora.ini;hora.fin;duracion;action;species;activity;number of animals;confidence;dieta;tamano
1297;5860;B04;P3;IS23;B0;B0;IS23_E12;2;5,562;-61,198;12;Feb;2016;14:28:24;14:28:52;00:00:28;BP;L.rufaxilla;passing;1;4;ave;ave
1298;5865;B04;P3;IS23;B0;B0;IS23_E17;1;5,562;-61,198;16;Feb;2016;14:07:55;14:08:06;00:00:11;BP;L.rufaxilla;passing;1;4;ave;ave
1300;6395;B05;P3;LEE01;sF;sF2;LEE01_E3;3;5,5009;-61,0827;11;Feb;2016;06:39:35;06:39:36;00:00:01;BP;C.alector;passing;1;5;ave;ave
1301;6396;B05;P3;LEE01;sF;sF2;LEE01_E4;18;5,5009;-61,0827;11;Feb;2016;06:41:35;06:44:11;00:02:36;BP;C.alector;passing;2;5;ave;ave
1302;6428;B05;P3;LEE01;sF;sF2;LEE01_E36;9;5,5009;-61,0827;19;Mar;2016;09:30:19;09:30:48;00:00:29;BP;C.alector;passing;1;5;ave;ave
1303;6400;B05;P3;LEE01;sF;sF2;LEE01_E8;3;5,5009;-61,0827;19;Feb;2016;13:33:53;13:33:54;00:00:01;BP;L.rufaxilla;passing;1;5;ave;ave
1304;6407;B05;P3;LEE01;sF;sF2;LEE01_E15;6;5,5009;-61,0827;2;Mar;2016;13:58:59;13:59:26;00:00:27;BP;L.rufaxilla;passing;1;5;ave;ave
1305;6416;B05;P3;LEE01;sF;sF2;LEE01_E24;3;5,5009;-61,0827;10;Mar;2016;09:09:22;09:09:23;00:00:01;BP;L.rufaxilla;passing;1;2;ave;ave
1306;6417;B05;P3;LEE01;sF;sF2;LEE01_E25;3;5,5009;-61,0827;11;Mar;2016;09:52:22;09:52:23;00:00:01;BP;L.rufaxilla;passing;1;2;ave;ave
1307;6422;B05;P3;LEE01;sF;sF2;LEE01_E30;6;5,5009;-61,0827;13;Mar;2016;15:34:45;15:35:04;00:00:19;BP;L.rufaxilla;passing;1;5;ave;ave
1308;6423;B05;P3;LEE01;sF;sF2;LEE01_E31;9;5,5009;-61,0827;13;Mar;2016;15:42:47;15:43:01;00:00:14;BP;L.rufaxilla;passing;1;5;ave;ave
1309;6426;B05;P3;LEE01;sF;sF2;LEE01_E34;3;5,5009;-61,0827;18;Mar;2016;11:09:02;11:09:03;00:00:01;BP;L.rufaxilla;passing;1;5;ave;ave
1310;6427;B05;P3;LEE01;sF;sF2;LEE01_E35;9;5,5009;-61,0827;19;Mar;2016;05:50:33;05:50:55;00:00:22;BP;L.rufaxilla;passing;1;5;ave;ave
1311;6430;B05;P3;LEE01;sF;sF2;LEE01_E38;9;5,5009;-61,0827;22;Mar;2016;06:51:26;06:52:01;00:00:35;BP;L.rufaxilla;passing;1;5;ave;ave
1312;2794;B05;P1;LEE03;b0;b01;LEE03_E36;12;5,4889;-61,0947;6;Nov;2015;08:43:07;08:43:35;00:00:28;BP;C.alector;passing;1;5;ave;ave
1313;2795;B05;P1;LEE03;b0;b01;LEE03_E37;15;5,4889;-61,0947;6;Nov;2015;08:46:45;08:48:47;00:02:02;BP;C.alector;passing;2;5;ave;ave
1314;2771;B05;P1;LEE03;b0;b01;LEE03_E13;3;5,4889;-61,0947;10;Oct;2015;05:19:40;05:19:41;00:00:01;BP;T.major;passing;1;1;ave;ave
1315;2787;B05;P1;LEE03;b0;b01;LEE03_E29;3;5,4889;-61,0947;22;Oct;2015;05:15:28;05:15:28;00:00:00;BP;T.major;passing;1;3;ave;ave
1316;2799;B05;P1;LEE03;b0;b01;LEE03_E41;3;5,4889;-61,0947;10;Nov;2015;06:13:22;06:13:22;00:00:00;BP;T.major;passing;1;3;ave;ave
1317;4151;B05;P2;LEE03;b0;b01;LEE03_E6;42;5,4888;-61,0947;9;Dec;2015;10:41:48;10:42:29;00:00:41;BP;C.alector;passing;1;5;ave;ave
1318;4152;B05;P2;LEE03;b0;b01;LEE03_E7;3;5,4888;-61,0947;9;Dec;2015;10:44:54;10:44:55;00:00:01;BP;C.alector;passing;1;5;ave;ave
1319;4153;B05;P2;LEE03;b0;b01;LEE03_E8;3;5,4888;-61,0947;9;Dec;2015;10:46:32;10:46:32;00:00:00;BP;C.alector;passing;2;5;ave;ave
1320;4158;B05;P2;LEE03;b0;b01;LEE03_E13;3;5,4888;-61,0947;16;Dec;2015;08:24:47;08:24:47;00:00:00;BP;L.rufaxilla;passing;1;4;ave;ave
1321;4181;B05;P2;LEE03;b0;b01;LEE03_E36;3;5,4888;-61,0947;5;Jan;2016;15:14:55;15:14:56;00:00:01;BP;L.rufaxilla;passing;1;3;ave;ave
1322;4161;B05;P2;LEE03;b0;b01;LEE03_E16;3;5,4888;-61,0947;20;Dec;2015;05:40:44;05:40:45;00:00:01;BP;T.major;passing;1;3;ave;ave
1323;4201;B05;P2;LEE03;b0;b01;LEE03_E56;3;5,4888;-61,0947;22;Jan;2016;17:45:16;17:45:16;00:00:00;BP;T.major;passing;1;2;ave;ave
1324;2838;B05;P1;LEE04;bf;bf1;LEE040312_E31;42;5,48;-61,0858;5;Nov;2015;07:24:11;07:26:23;00:02:12;BP;C.alector;passing;3;5;ave;ave
1269;4892;B03;P3;IS20;B0;B0;IS20_E33;9;5,55;-61,042;6;Mar;2016;07:39:13;07:39:25;00:00:12;BP;T.major;passing;1;1;ave;ave
1270;4896;B03;P3;IS20;B0;B0;IS20_E37;6;5,55;-61,042;9;Mar;2016;14:52:21;14:52:33;00:00:12;BP;T.major;passing;1;1;ave;ave
1271;4907;B03;P3;IS20;B0;B0;IS20_E48;3;5,55;-61,042;27;Mar;2016;12:26:41;12:26:43;00:00:02;BP;T.major;passing;1;1;ave;ave
1272;4908;B03;P3;IS20;B0;B0;IS20_E49;6;5,55;-61,042;29;Mar;2016;06:57:10;06:57:32;00:00:22;BP;T.major;passing;1;1;ave;ave
1325;4924;B03;P3;LEE04;B0;B0;LEE04_E13;3;5,573;-61,043;27;Feb;2016;16:07:33;16:07:34;00:00:01;BP;C.alector;passing;1;5;ave;ave
1326;4941;B03;P3;LEE04;B0;B0;LEE04_E30;33;5,573;-61,043;21;Mar;2016;07:46:25;07:47:55;00:01:30;BP;C.alector;passing;1;5;ave;ave
1331;4256;B06;P2;LEE05;sF;sF2;LEE05_E31;3;5,4963;-61,1568;18;Dec;2015;08:35:27;08:35:27;00:00:00;BP;L.rufaxilla;passing;1;4;ave;ave
1327;4917;B03;P3;LEE04;B0;B0;LEE04_E6;3;5,573;-61,043;14;Feb;2016;07:35:51;07:35:51;00:00:00;BP;T.major;passing;1;3;ave;ave
1328;4929;B03;P3;LEE04;B0;B0;LEE04_E18;3;5,573;-61,043;7;Mar;2016;16:45:50;16:45:51;00:00:01;BP;T.major;passing;1;3;ave;ave
1329;4945;B03;P3;LEE04;B0;B0;LEE04_E34;3;5,573;-61,043;25;Mar;2016;09:54:56;09:54:56;00:00:00;BP;T.major;passing;1;4;ave;ave
1330;4946;B03;P3;LEE04;B0;B0;LEE04_E35;3;5,573;-61,043;25;Mar;2016;09:57:02;09:57:03;00:00:01;BP;T.major;passing;1;4;ave;ave
1299;5879;B04;P3;IS23;B0;B0;IS23_E31;1;5,562;-61,198;11;Mar;2016;13:49:00;13:49:11;00:00:11;BP;L.rufaxilla;passing;2;4;ave;ave
1356;4846;B03;P3;IS19;B0;B0;IS19_E5;12;5,5745;-61,0497;3;Mar;2016;14:42:52;14:44:06;00:01:14;BP;P.jacquacu;passing;1;4;ave;ave
1357;4849;B03;P3;IS19;B0;B0;IS19_E8;3;5,5745;-61,0497;7;Mar;2016;12:39:41;12:39:42;00:00:01;BP;P.jacquacu;passing;1;4;ave;ave
1358;5840;B04;P3;IS22;Bf;Bf;IS22_E28;6;5,5561;-61,1851;9;Feb;2016;12:36:32;12:36:58;00:00:26;BP;P.jacquacu;passing;1;3;ave;ave
